被试ID:130123xx,,,,,,
4406,3118154,5198729,3833371,3094618,4765695,4702222
4407,3116150,5198608,3832669,3094618,4761832,4700932
4408,3117427,5197418,3832669,3094886,4755976,4699617
4409,3117703,5195210,3831967,3094935,4750514,4698960
4410,3115699,5194191,3830804,3094326,4743848,4699374
4411,3117979,5191691,3830489,3093570,4736983,4699350
4412,3118154,5191691,3830635,3093082,4736983,4700762
4413,3116776,5189919,3831095,3091960,4731915,4701248
4414,3116776,5187323,3831482,3091375,4726159,4701248
4415,3122762,5185405,3831022,3091278,4722246,4700591
4416,3125117,5183464,3831724,3091814,4720475,4700104
4417,3127221,5181741,3832669,3092204,4718507,4699910
4418,3131078,5180454,3833904,3092204,4715653,4699009
4419,3131429,5177567,3833904,3091643,4712799,4700080
4420,3133884,5175722,3834581,3091058,4711618,4700567
4421,3136689,5172688,3834533,3090229,4710265,4701906
4422,3136388,5169655,3834364,3089448,4708789,4703561
4423,3139544,5169655,3833879,3088302,4708789,4703220
4424,3139544,5166621,3833492,3086888,4709921,4703366
4425,3140321,5163515,3833782,3084961,4711323,4703366
4426,3139269,5160506,3835187,3082962,4712479,4703244
4427,3140195,5158103,3837245,3081694,4715555,4701540
4428,3137891,5155531,3838916,3081694,4717572,4701102
4429,3136213,5153977,3840102,3079109,4719909,4699861
4430,3137065,5153177,3840102,3076646,4721017,4698449
4431,3133959,5153589,3840853,3074402,4721434,4698449
4432,3134284,5154997,3841192,3073768,4721951,4698182
4433,3135562,5156987,3841676,3073134,4721951,4698279
4434,3134059,5156987,3843056,3073305,4722000,4700421
4435,3134059,5157885,3844437,3073378,4721311,4701346
4436,3136489,5158152,3846422,3072817,4720180,4701346
4437,3138066,5157909,3848698,3072086,4719466,4702708
4438,3137065,5158030,3850418,3071646,4718433,4703390
4439,3139394,5158346,3851168,3071646,4718261,4703682
4440,3139569,5160190,3850780,3071988,4717818,4704705
4441,3139444,5161767,3849836,3071500,4718039,4705800
4442,3141298,5161913,3849836,3071135,4718458,4706068
4443,3141122,5162544,3849473,3070769,4718236,4708258
4444,3141849,5163127,3849812,3070525,4718236,4708526
4445,3144604,5163127,3851289,3070451,4718778,4709183
4446,3144604,5163952,3852524,3069964,4718679,4709183
4447,3144730,5164753,3853081,3069744,4718359,4711593
4448,3147910,5164704,3852185,3069622,4718532,4711788
4449,3150415,5164267,3850999,3069452,4718261,4712664
4450,3149789,5164486,3850538,3069452,4718728,4713662
4451,3153796,5164631,3851095,3069671,4719146,4712712
4452,3154648,5164826,3851580,3070086,4720155,4713151
4453,3155450,5165287,3851580,3070647,4720229,4713394
4454,3159307,5165384,3851628,3071012,4721090,4712786
4455,3160459,5166500,3850902,3070939,4721090,4712858
4456,3161862,5166500,3850853,3071573,4722689,4711544
4457,3161862,5166985,3850297,3072354,4724067,4711544
4458,3165594,5167277,3849812,3073158,4726035,4709475
4459,3165268,5168320,3849328,3074134,4726552,4707796
4460,3166946,5167689,3849328,3074134,4727635,4705386
4461,3170578,5167810,3849303,3074792,4728078,4703025
4462,3170127,5168878,3849279,3075597,4728742,4701443
4463,3172307,5169704,3849013,3076548,4729160,4698254
4464,3173960,5170407,3849013,3077621,4729308,4696112
4465,3173534,5172009,3848383,3078841,4729308,4693654
4466,3176640,5173028,3847947,3079938,4729898,4689979
4467,3177967,5173028,3848045,3080352,4730365,4687885
4468,3177967,5172955,3848577,3080426,4731915,4687885
4469,3177316,5174581,3849352,3080133,4732826,4685403
4470,3180772,5175552,3849401,3080279,4733244,4683675
4471,3181649,5175868,3848965,3080279,4734498,4683188
4472,3182125,5176935,3847972,3080499,4734794,4682774
4473,3185456,5177275,3847342,3080864,4735581,4683042
4474,3183803,5178173,3846689,3081133,4735581,4683188
4475,3181825,5178368,3846689,3081620,4735655,4681022
4476,3182676,5178780,3847197,3081645,4735655,4679464
4477,3179846,5179411,3847826,3081962,4735876,4677371
4478,3181499,5179411,3848843,3082230,4736049,4674474
4479,3181499,5179775,3849546,3082157,4735557,4674474
4480,3180297,5180261,3850224,3081181,4735655,4673281
4481,3178994,5181110,3851120,3081181,4734646,4671650
4482,3180697,5181668,3851434,3080279,4734326,4669947
4483,3179245,5181838,3852016,3079548,4734179,4669557
4484,3177566,5183148,3853178,3078767,4734179,4668778
4485,3179195,5184119,3853396,3077938,4733834,4667951
4486,3175838,5184143,3853396,3076841,4733367,4667854
4487,3176339,5184362,3855018,3076109,4733367,4666564
4488,3178167,5184362,3856277,3075987,4733687,4664713
4489,3177742,5184362,3857028,3075109,4733711,4664933
4490,3177742,5184944,3857536,3074353,4734351,4664933
4491,3181073,5184750,3858263,3073280,4734646,4663277
4492,3181624,5185430,3858481,3073280,4734523,4662401
4493,3181800,5185721,3858917,3072403,4734425,4661549
4494,3184379,5186983,3859594,3071549,4733834,4659335
4495,3184354,5186958,3860709,3070549,4733391,4659627
4496,3184705,5187395,3861459,3069525,4733342,4659773
4497,3187585,5188730,3862040,3068111,4733342,4658726
4498,3187009,5189531,3862040,3067184,4733072,4659651
4499,3188688,5190429,3862452,3065965,4732481,4659261
4500,3191543,5190429,3862985,3065013,4731866,4659261
4501,3191543,5190939,3863081,3063623,4731546,4659578
4502,3191393,5191594,3863372,3062063,4731153,4660892
4503,3193096,5191885,3863372,3062063,4731103,4661014
4504,3193822,5192176,3863275,3060965,4731030,4662425
4505,3193472,5192953,3863202,3059405,4729972,4664275
4506,3196828,5192977,3862912,3058210,4729135,4664567
4507,3197079,5193098,3862985,3057136,4727930,4666564
4508,3198205,5193026,3863493,3056600,4727930,4667513
4509,3201387,5193293,3863493,3055332,4726355,4666734
4510,3202313,5193996,3863783,3053649,4725125,4667756
4511,3204368,5193996,3863566,3052259,4723895,4667756
4512,3204368,5194894,3862863,3051040,4722000,4668316
4513,3207724,5195113,3862573,3051040,4719885,4668754
4514,3207849,5195744,3862379,3050576,4717916,4670385
4515,3208951,5195962,3862718,3049943,4716416,4670336
4516,3212859,5195550,3862791,3048796,4716022,4671578
4517,3213134,5195720,3862936,3047650,4715383,4673208
4518,3215814,5195671,3862282,3046358,4715604,4673111
4519,3215814,5195356,3861314,3044919,4715604,4673793
4520,3215113,5195234,3861314,3043383,4716760,4675277
4521,3217417,5194482,3860321,3041310,4717597,4675107
4522,3217267,5194482,3859619,3039334,4718384,4675107
4523,3217267,5193803,3859498,3037286,4719196,4676007
4524,3216666,5194021,3859207,3037286,4719688,4676178
4525,3218419,5193633,3859038,3034140,4719737,4675813
4526,3217367,5191861,3858336,3032189,4721017,4676957
4527,3218644,5191157,3857246,3029872,4721631,4677711
4528,3220247,5190065,3855382,3026971,4721386,4678612
4529,3219446,5188488,3854049,3024532,4721386,4680146
4530,3221826,5187541,3852403,3022264,4721311,4680559
4531,3223829,5186546,3852403,3020825,4721140,4681338
4532,3223053,5185430,3851289,3019070,4720033,4681654
4533,3225708,5185430,3850054,3017728,4719565,4681654
4534,3225708,5184847,3849207,3015875,4718458,4681046
4535,3226058,5183294,3847681,3015875,4717351,4682166
4536,3226109,5182348,3846059,3014266,4716514,4681897
4537,3229164,5181789,3844582,3012729,4715924,4680705
4538,3229289,5180431,3843153,3011534,4715161,4681362
4539,3230392,5179290,3842015,3010900,4715038,4680803
4540,3233147,5178804,3841652,3010364,4715038,4680584
4541,3232721,5177785,3840902,3009535,4714152,4681411
4542,3235501,5176499,3840902,3007754,4712972,4680997
4543,3238783,5176450,3840102,3005754,4712184,4681459
4544,3239910,5176450,3839546,3004828,4712061,4681459
4545,3239910,5175358,3838625,3004828,4711323,4682750
4546,3244744,5174849,3838359,3004706,4711717,4682725
4547,3245546,5173611,3837560,3004730,4711667,4682896
4548,3246172,5172227,3837487,3004804,4712258,4681411
4549,3249403,5171038,3837269,3004559,4712676,4679707
4550,3249428,5170432,3837802,3003999,4712676,4679366
4551,3250655,5170116,3837802,3003584,4713070,4678320
4552,3253961,5169971,3837681,3003658,4713070,4677151
4553,3254162,5170213,3837681,3003658,4713783,4677346
4554,3255189,5169922,3837342,3004218,4713513,4677346
4555,3257769,5169922,3836252,3004682,4713390,4677395
4556,3257769,5169631,3836131,3004682,4713168,4677833
4557,3257293,5170432,3835913,3004657,4712947,4679025
4558,3259898,5169971,3835526,3004218,4712824,4678563
4559,3263830,5169704,3835647,3004145,4712726,4679853
4560,3265308,5170092,3835768,3004389,4711987,4681046
4561,3270092,5170067,3835696,3004559,4711987,4680973
4562,3270718,5170359,3835671,3004462,4710929,4683066
4563,3271219,5171111,3835889,3004730,4710068,4684672
4564,3274400,5171014,3836301,3004974,4709379,4685987
4565,3274325,5170456,3836301,3004828,4708617,4685987
4566,3276053,5170456,3836567,3004901,4707830,4688178
4567,3276053,5170650,3836906,3004901,4706477,4690027
4568,3278709,5170650,3837560,3004584,4705665,4691853
4569,3277556,5170213,3838480,3004194,4705615,4694287
4570,3280537,5169849,3839400,3004169,4704508,4694506
4571,3281363,5169558,3840054,3003950,4703844,4694871
4572,3280712,5168757,3840490,3003926,4703844,4695528
4573,3283092,5168975,3840393,3003926,4702934,4694409
4574,3282916,5168490,3840829,3003901,4702097,4695041
4575,3282691,5168587,3840756,3003706,4701015,4694263
4576,3285020,5168320,3840756,3003487,4700104,4694263
4577,3283518,5168320,3841022,3003487,4698628,4692705
4578,3283518,5167325,3841652,3003365,4697620,4694141
4579,3283167,5166961,3841749,3003243,4696857,4693192
4580,3285446,5166718,3842209,3003218,4695528,4693094
4581,3282390,5165481,3842427,3003170,4694839,4695066
4582,3282591,5165262,3841943,3003145,4694839,4694944
4583,3282065,5164971,3842233,3003048,4694150,4695771
4584,3279635,5163976,3842209,3003170,4693462,4697013
4585,3280462,5163030,3842015,3003609,4693339,4697062
4586,3278884,5161598,3841725,3003682,4693117,4698498
4587,3277431,5160700,3841725,3004097,4692625,4698498
4588,3278909,5160700,3841991,3004097,4692945,4698522
4589,3278909,5160287,3841773,3004608,4693117,4697500
4590,3276730,5159511,3841531,3005169,4692453,4698328
4591,3276805,5158346,3841095,3005535,4692404,4697962
4592,3278132,5157472,3840683,3006389,4692478,4697402
4593,3275778,5156841,3840587,3007193,4692478,4698766
4594,3276554,5156429,3840732,3007047,4692527,4698692
4595,3276254,5155871,3840587,3007486,4692428,4699520
4596,3273674,5155482,3840950,3008291,4692871,4700323
4597,3275202,5154487,3841434,3009047,4692822,4700469
4598,3273072,5153880,3841434,3009047,4693216,4700469
4599,3270793,5153880,3841967,3009681,4693486,4701832
4600,3270793,5154268,3842379,3009876,4693314,4703390
4601,3272622,5153201,3843129,3010193,4694200,4702514
4602,3271795,5151454,3843226,3010168,4695208,4704534
4603,3270843,5150604,3843226,3010266,4694962,4705045
4604,3273298,5151041,3843637,3010607,4694962,4705459
4605,3272497,5151647,3843904,3010949,4695725,4707065
4606,3272622,5151356,3844340,3011046,4696143,4707139
4607,3274776,5151502,3844388,3010949,4696119,4707796
4608,3273674,5152084,3844703,3011144,4696906,4708696
4609,3275477,5150822,3844703,3011144,4697029,4708696
4610,3277531,5150822,3845623,3011095,4697152,4708769
4611,3277531,5150968,3846277,3011120,4697816,4710838
4612,3277656,5151065,3846592,3011534,4697890,4711836
4613,3280737,5150604,3846955,3011875,4698333,4712104
4614,3281564,5150968,3847802,3012680,4698333,4713735
4615,3281414,5151550,3848020,3012949,4698653,4714636
4616,3284069,5150701,3847924,3013314,4699169,4714879
4617,3283092,5150919,3847851,3013290,4699194,4716558
4618,3282390,5150968,3848238,3013388,4699858,4716510
4619,3283918,5151720,3848117,3013046,4699957,4716510
4620,3282516,5151720,3848117,3013046,4699858,4717143
4621,3282641,5151720,3848287,3012729,4700916,4718481
4622,3282641,5151647,3848432,3012583,4701507,4718408
4623,3283818,5151842,3848408,3012412,4702220,4720063
4624,3282541,5151526,3848868,3012339,4702687,4721378
4625,3284545,5152424,3849255,3011681,4702687,4722887
4626,3285547,5152036,3849352,3011388,4703327,4724055
4627,3284645,5152861,3849715,3011120,4703376,4727098
4628,3286749,5153540,3850006,3010949,4703992,4728242
4629,3286423,5153177,3850103,3010558,4704311,4730043
4630,3286348,5153589,3849812,3010558,4704459,4730043
4631,3288477,5154366,3849812,3010437,4704951,4731771
4632,3287525,5154366,3850078,3010022,4704754,4734229
4633,3287525,5155045,3849957,3009998,4704680,4737150
4634,3287826,5154268,3850199,3009461,4705369,4736809
4635,3288778,5155579,3850538,3009096,4705640,4736615
4636,3287726,5155118,3850732,3008754,4705640,4739000
4637,3289228,5155701,3851120,3008705,4705984,4738367
4638,3289829,5155725,3850805,3008510,4706452,4738099
4639,3289303,5156331,3850635,3008681,4707190,4738683
4640,3291458,5156380,3850369,3008779,4706673,4737613
4641,3291332,5156307,3849715,3008779,4706624,4737613
4642,3290731,5156380,3849279,3008705,4706624,4738294
4643,3292935,5156380,3849279,3008608,4706230,4737515
4644,3292935,5156671,3849303,3008583,4706870,4736590
4645,3291883,5157860,3849352,3008657,4706427,4737515
4646,3293462,5157690,3849643,3008632,4706427,4734692
4647,3295139,5158443,3849643,3008583,4705738,4734789
4648,3293887,5159025,3849303,3008340,4705837,4735300
4649,3297444,5159001,3848965,3008267,4705222,4734278
4650,3298747,5158880,3848892,3008242,4704385,4733889
4651,3298396,5159826,3848747,3008681,4705123,4734546
4652,3301401,5159559,3848843,3008681,4704927,4734546
4653,3301627,5159535,3848868,3008779,4704238,4734229
4654,3302027,5159535,3848868,3008851,4703844,4734765
4655,3302027,5159413,3849134,3008998,4703376,4735227
4656,3304908,5160360,3849183,3009267,4702195,4734765
4657,3304557,5159972,3849037,3009510,4702195,4736687
4658,3305559,5159948,3848916,3009120,4702048,4736541
4659,3307488,5159681,3848626,3008730,4701999,4736395
4660,3306812,5159268,3849013,3008071,4700522,4737685
4661,3309141,5159972,3849401,3007852,4700719,4738805
4662,3310794,5159948,3849885,3007852,4700252,4741896
4663,3310268,5159511,3850538,3007389,4699415,4741896
4664,3313399,5160044,3850272,3006998,4698874,4746862
4665,3314251,5160044,3850272,3006559,4697570,4749150
4666,3314251,5160214,3850078,3006364,4697177,4753166
4667,3312948,5160530,3850175,3006291,4695996,4756403
4668,3315528,5160457,3850514,3005876,4695996,4759835
4669,3314551,5159632,3850466,3005682,4694200,4763900
4670,3314001,5159583,3850926,3005754,4691887,4766066
4671,3316179,5159438,3851120,3006096,4686745,4768428
4672,3315879,5159438,3850999,3006194,4677987,4771543
4673,3316981,5159948,3850926,3006194,4667629,4771543
4674,3319160,5160190,3851265,3006608,4659314,4773296
4675,3318709,5159583,3850805,3007169,4651465,4776362
4676,3320638,5159583,3850805,3007413,4646766,4781376
4677,3320638,5160142,3850974,3008267,4643863,4787388
4678,3322918,5159268,3850587,3008340,4643863,4794569
4679,3322066,5159122,3850466,3008608,4642313,4800362
4680,3323794,5159171,3850418,3009339,4643814,4804816
4681,3325522,5158710,3850418,3010144,4645757,4809903
4682,3324796,5158418,3850684,3011120,4648488,4813944
4683,3326649,5159050,3850393,3011120,4652745,4816621
4684,3328403,5159219,3849982,3011778,4658428,4816621
4685,3327727,5158831,3850538,3012461,4662782,4819347
4686,3330332,5159705,3851047,3013144,4666300,4820710
4687,3330958,5159705,3851047,3012851,4669007,4821246
4688,3330958,5159341,3852355,3012290,4671762,4822049
4689,3331884,5160117,3852863,3011681,4671762,4820540
4690,3335541,5161331,3853613,3011583,4674543,4820297
4691,3336919,5162277,3854195,3011607,4676412,4820223
4692,3338622,5162277,3855236,3010851,4676929,4818861
4693,3342455,5163321,3856398,3009754,4676732,4819323
4694,3342956,5163830,3858069,3009754,4677052,4818422
4695,3344408,5165287,3860079,3008364,4677126,4818422
4696,3347264,5166670,3860950,3007437,4678750,4817035
4697,3347289,5168005,3861725,3006608,4679783,4817156
4698,3349442,5168005,3861725,3004804,4680152,4816158
4699,3349442,5169897,3862525,3003267,4680152,4815477
4700,3350545,5170432,3864219,3002292,4680644,4815234
4701,3349718,5170164,3866229,3002438,4679881,4813773
4702,3351947,5170456,3868045,3002877,4679168,4812434
4703,3352373,5170262,3868627,3003536,4678848,4811972
4704,3351722,5170869,3869087,3003950,4678380,4810268
4705,3353726,5171354,3868772,3003950,4678897,4809149
4706,3352974,5170771,3868481,3003999,4680029,4809149
4707,3353300,5170359,3868723,3003877,4680521,4809587
4708,3355078,5170553,3868287,3003145,4681062,4809587
4709,3354102,5170553,3868287,3002731,4681086,4810439
4710,3354102,5171281,3867924,3002170,4681086,4812556
4711,3355104,5171669,3868093,3002243,4681628,4812921
4712,3356907,5171524,3867948,3002487,4682858,4814528
4713,3356306,5171329,3868844,3003023,4683670,4815404
4714,3358009,5170965,3869062,3002584,4684604,4815161
4715,3358459,5171645,3869256,3002584,4684851,4816840
4716,3357433,5171329,3869135,3002682,4685417,4816767
4717,3360163,5171669,3868651,3002267,4686179,4816767
4718,3360013,5171378,3868214,3002194,4686967,4816475
4719,3359036,5172373,3868142,3001804,4688935,4816937
4720,3360839,5172373,3868069,3001755,4690214,4815720
4721,3360839,5171742,3868069,3002121,4690214,4814017
4722,3360113,5171985,3868045,3002365,4691444,4813652
